2025.12.07 09:57:57 INFO  Started: Metals version 1.6.4 in folders 'C:\Users\chery\Documents\compiler\project\math-chat' for client Visual Studio Code 1.106.3.
2025.12.07 11:29:59 INFO  no build target found for C:\Users\chery\Documents\compiler\project\math-chat\app\controllers\CalculatorService.scala. Using presentation compiler with project's scala-library version: 3.3.6
2025.12.07 11:29:59 INFO  no build target found for C:\Users\chery\Documents\compiler\project\math-chat\app\controllers\CalculatorService.scala. Using presentation compiler with project's scala-library version: 3.3.6
2025.12.07 11:29:59 INFO  no build target found for C:\Users\chery\Documents\compiler\project\math-chat\app\controllers\CalculatorService.scala. Using presentation compiler with project's scala-library version: 3.3.6
2025.12.07 11:29:59 INFO  no build target found for C:\Users\chery\Documents\compiler\project\math-chat\app\controllers\CalculatorService.scala. Using presentation compiler with project's scala-library version: 3.3.6
2025.12.07 11:29:59 INFO  no build target found for C:\Users\chery\Documents\compiler\project\math-chat\app\controllers\CalculatorService.scala. Using presentation compiler with project's scala-library version: 3.3.6
2025.12.07 11:29:59 INFO  no build target found for C:\Users\chery\Documents\compiler\project\math-chat\app\controllers\CalculatorService.scala. Using presentation compiler with project's scala-library version: 3.3.6
2025.12.07 11:30:01 INFO  no build target found for C:\Users\chery\Documents\compiler\project\math-chat\app\controllers\CalculatorService.scala. Using presentation compiler with project's scala-library version: 3.3.6
2025.12.07 11:30:01 INFO  no build target found for C:\Users\chery\Documents\compiler\project\math-chat\app\controllers\CalculatorService.scala. Using presentation compiler with project's scala-library version: 3.3.6
2025.12.07 11:30:01 INFO  no build target found for C:\Users\chery\Documents\compiler\project\math-chat\app\controllers\CalculatorService.scala. Using presentation compiler with project's scala-library version: 3.3.6
2025.12.07 11:30:01 INFO  no build target found for C:\Users\chery\Documents\compiler\project\math-chat\app\controllers\CalculatorService.scala. Using presentation compiler with project's scala-library version: 3.3.6
2025.12.07 11:30:01 INFO  no build target found for C:\Users\chery\Documents\compiler\project\math-chat\app\controllers\CalculatorService.scala. Using presentation compiler with project's scala-library version: 3.3.6
2025.12.07 11:30:01 INFO  no build target found for C:\Users\chery\Documents\compiler\project\math-chat\app\controllers\CalculatorService.scala. Using presentation compiler with project's scala-library version: 3.3.6
2025.12.07 11:30:01 INFO  no build target found for C:\Users\chery\Documents\compiler\project\math-chat\app\controllers\CalculatorService.scala. Using presentation compiler with project's scala-library version: 3.3.6
2025.12.07 11:30:01 INFO  no build target found for C:\Users\chery\Documents\compiler\project\math-chat\app\controllers\CalculatorService.scala. Using presentation compiler with project's scala-library version: 3.3.6
2025.12.07 11:30:01 INFO  no build target found for C:\Users\chery\Documents\compiler\project\math-chat\app\controllers\CalculatorService.scala. Using presentation compiler with project's scala-library version: 3.3.6
2025.12.07 11:30:02 INFO  no build target found for C:\Users\chery\Documents\compiler\project\math-chat\app\controllers\CalculatorService.scala. Using presentation compiler with project's scala-library version: 3.3.6
2025.12.07 11:30:02 INFO  no build target found for C:\Users\chery\Documents\compiler\project\math-chat\app\controllers\CalculatorService.scala. Using presentation compiler with project's scala-library version: 3.3.6
2025.12.07 11:30:02 INFO  no build target found for C:\Users\chery\Documents\compiler\project\math-chat\app\controllers\CalculatorService.scala. Using presentation compiler with project's scala-library version: 3.3.6
2025.12.07 11:30:02 INFO  no build target found for C:\Users\chery\Documents\compiler\project\math-chat\app\controllers\CalculatorService.scala. Using presentation compiler with project's scala-library version: 3.3.6
2025.12.07 11:30:02 INFO  no build target found for C:\Users\chery\Documents\compiler\project\math-chat\app\controllers\CalculatorService.scala. Using presentation compiler with project's scala-library version: 3.3.6
2025.12.07 11:30:02 INFO  no build target found for C:\Users\chery\Documents\compiler\project\math-chat\app\controllers\CalculatorService.scala. Using presentation compiler with project's scala-library version: 3.3.6
2025.12.07 11:30:02 INFO  no build target found for C:\Users\chery\Documents\compiler\project\math-chat\app\controllers\CalculatorService.scala. Using presentation compiler with project's scala-library version: 3.3.6
2025.12.07 11:30:02 INFO  no build target found for C:\Users\chery\Documents\compiler\project\math-chat\app\controllers\CalculatorService.scala. Using presentation compiler with project's scala-library version: 3.3.6
2025.12.07 11:30:02 INFO  no build target found for C:\Users\chery\Documents\compiler\project\math-chat\app\controllers\CalculatorService.scala. Using presentation compiler with project's scala-library version: 3.3.6
2025.12.07 11:30:03 INFO  no build target found for C:\Users\chery\Documents\compiler\project\math-chat\app\controllers\CalculatorService.scala. Using presentation compiler with project's scala-library version: 3.3.6
2025.12.07 11:30:03 INFO  no build target found for C:\Users\chery\Documents\compiler\project\math-chat\app\controllers\CalculatorService.scala. Using presentation compiler with project's scala-library version: 3.3.6
2025.12.07 11:30:03 INFO  no build target found for C:\Users\chery\Documents\compiler\project\math-chat\app\controllers\CalculatorService.scala. Using presentation compiler with project's scala-library version: 3.3.6
2025.12.07 11:30:03 INFO  no build target found for C:\Users\chery\Documents\compiler\project\math-chat\app\controllers\CalculatorService.scala. Using presentation compiler with project's scala-library version: 3.3.6
2025.12.07 11:30:03 INFO  no build target found for C:\Users\chery\Documents\compiler\project\math-chat\app\controllers\CalculatorService.scala. Using presentation compiler with project's scala-library version: 3.3.6
2025.12.07 11:30:03 INFO  no build target found for C:\Users\chery\Documents\compiler\project\math-chat\app\controllers\CalculatorService.scala. Using presentation compiler with project's scala-library version: 3.3.6
2025.12.07 11:30:04 INFO  no build target found for C:\Users\chery\Documents\compiler\project\math-chat\app\controllers\CalculatorService.scala. Using presentation compiler with project's scala-library version: 3.3.6
2025.12.07 11:30:04 INFO  no build target found for C:\Users\chery\Documents\compiler\project\math-chat\app\controllers\CalculatorService.scala. Using presentation compiler with project's scala-library version: 3.3.6
2025.12.07 11:30:04 INFO  no build target found for C:\Users\chery\Documents\compiler\project\math-chat\app\controllers\CalculatorService.scala. Using presentation compiler with project's scala-library version: 3.3.6
2025.12.07 11:30:04 INFO  no build target found for C:\Users\chery\Documents\compiler\project\math-chat\app\controllers\CalculatorService.scala. Using presentation compiler with project's scala-library version: 3.3.6
2025.12.07 11:30:04 INFO  no build target found for C:\Users\chery\Documents\compiler\project\math-chat\app\controllers\CalculatorService.scala. Using presentation compiler with project's scala-library version: 3.3.6
2025.12.07 11:30:04 INFO  no build target found for C:\Users\chery\Documents\compiler\project\math-chat\app\controllers\CalculatorService.scala. Using presentation compiler with project's scala-library version: 3.3.6
2025.12.07 11:30:04 INFO  no build target found for C:\Users\chery\Documents\compiler\project\math-chat\app\controllers\CalculatorService.scala. Using presentation compiler with project's scala-library version: 3.3.6
2025.12.07 11:30:05 INFO  no build target found for C:\Users\chery\Documents\compiler\project\math-chat\app\controllers\CalculatorService.scala. Using presentation compiler with project's scala-library version: 3.3.6
2025.12.07 11:30:05 INFO  no build target found for C:\Users\chery\Documents\compiler\project\math-chat\app\controllers\CalculatorService.scala. Using presentation compiler with project's scala-library version: 3.3.6
2025.12.07 11:30:05 INFO  no build target found for C:\Users\chery\Documents\compiler\project\math-chat\app\controllers\CalculatorService.scala. Using presentation compiler with project's scala-library version: 3.3.6
2025.12.07 11:30:05 INFO  no build target found for C:\Users\chery\Documents\compiler\project\math-chat\app\controllers\CalculatorService.scala. Using presentation compiler with project's scala-library version: 3.3.6
2025.12.07 11:30:05 INFO  no build target found for C:\Users\chery\Documents\compiler\project\math-chat\app\controllers\CalculatorService.scala. Using presentation compiler with project's scala-library version: 3.3.6
2025.12.07 11:30:05 INFO  no build target found for C:\Users\chery\Documents\compiler\project\math-chat\app\controllers\CalculatorService.scala. Using presentation compiler with project's scala-library version: 3.3.6
2025.12.07 11:30:05 INFO  no build target found for C:\Users\chery\Documents\compiler\project\math-chat\app\controllers\CalculatorService.scala. Using presentation compiler with project's scala-library version: 3.3.6
2025.12.07 11:30:05 INFO  no build target found for C:\Users\chery\Documents\compiler\project\math-chat\app\controllers\CalculatorService.scala. Using presentation compiler with project's scala-library version: 3.3.6
2025.12.07 11:30:05 INFO  no build target found for C:\Users\chery\Documents\compiler\project\math-chat\app\controllers\CalculatorService.scala. Using presentation compiler with project's scala-library version: 3.3.6
2025.12.07 11:30:06 INFO  no build target found for C:\Users\chery\Documents\compiler\project\math-chat\app\controllers\CalculatorService.scala. Using presentation compiler with project's scala-library version: 3.3.6
2025.12.07 11:30:06 INFO  no build target found for C:\Users\chery\Documents\compiler\project\math-chat\app\controllers\CalculatorService.scala. Using presentation compiler with project's scala-library version: 3.3.6
2025.12.07 11:30:06 INFO  no build target found for C:\Users\chery\Documents\compiler\project\math-chat\app\controllers\CalculatorService.scala. Using presentation compiler with project's scala-library version: 3.3.6
2025.12.07 11:30:06 INFO  no build target found for C:\Users\chery\Documents\compiler\project\math-chat\app\controllers\CalculatorService.scala. Using presentation compiler with project's scala-library version: 3.3.6
2025.12.07 11:30:06 INFO  no build target found for C:\Users\chery\Documents\compiler\project\math-chat\app\controllers\CalculatorService.scala. Using presentation compiler with project's scala-library version: 3.3.6
2025.12.07 11:30:06 INFO  no build target found for C:\Users\chery\Documents\compiler\project\math-chat\app\controllers\CalculatorService.scala. Using presentation compiler with project's scala-library version: 3.3.6
2025.12.07 11:30:06 INFO  no build target found for C:\Users\chery\Documents\compiler\project\math-chat\app\controllers\CalculatorService.scala. Using presentation compiler with project's scala-library version: 3.3.6
2025.12.07 11:30:06 INFO  no build target found for C:\Users\chery\Documents\compiler\project\math-chat\app\controllers\CalculatorService.scala. Using presentation compiler with project's scala-library version: 3.3.6
2025.12.07 11:30:06 INFO  no build target found for C:\Users\chery\Documents\compiler\project\math-chat\app\controllers\CalculatorService.scala. Using presentation compiler with project's scala-library version: 3.3.6
2025.12.07 11:30:06 INFO  no build target found for C:\Users\chery\Documents\compiler\project\math-chat\app\controllers\CalculatorService.scala. Using presentation compiler with project's scala-library version: 3.3.6
2025.12.07 11:30:06 INFO  no build target found for C:\Users\chery\Documents\compiler\project\math-chat\app\controllers\CalculatorService.scala. Using presentation compiler with project's scala-library version: 3.3.6
2025.12.07 11:30:06 INFO  no build target found for C:\Users\chery\Documents\compiler\project\math-chat\app\controllers\CalculatorService.scala. Using presentation compiler with project's scala-library version: 3.3.6
2025.12.07 11:30:07 INFO  no build target found for C:\Users\chery\Documents\compiler\project\math-chat\app\controllers\CalculatorService.scala. Using presentation compiler with project's scala-library version: 3.3.6
2025.12.07 11:30:07 INFO  no build target found for C:\Users\chery\Documents\compiler\project\math-chat\app\controllers\CalculatorService.scala. Using presentation compiler with project's scala-library version: 3.3.6
2025.12.07 11:30:07 INFO  no build target found for C:\Users\chery\Documents\compiler\project\math-chat\app\controllers\CalculatorService.scala. Using presentation compiler with project's scala-library version: 3.3.6
2025.12.07 11:30:07 INFO  no build target found for C:\Users\chery\Documents\compiler\project\math-chat\app\controllers\CalculatorService.scala. Using presentation compiler with project's scala-library version: 3.3.6
2025.12.07 11:30:07 INFO  no build target found for C:\Users\chery\Documents\compiler\project\math-chat\app\controllers\CalculatorService.scala. Using presentation compiler with project's scala-library version: 3.3.6
2025.12.07 11:30:07 INFO  no build target found for C:\Users\chery\Documents\compiler\project\math-chat\app\controllers\CalculatorService.scala. Using presentation compiler with project's scala-library version: 3.3.6
2025.12.07 11:30:07 INFO  no build target found for C:\Users\chery\Documents\compiler\project\math-chat\app\controllers\CalculatorService.scala. Using presentation compiler with project's scala-library version: 3.3.6
2025.12.07 11:30:08 INFO  no build target found for C:\Users\chery\Documents\compiler\project\math-chat\app\controllers\CalculatorService.scala. Using presentation compiler with project's scala-library version: 3.3.6
2025.12.07 11:30:08 INFO  no build target found for C:\Users\chery\Documents\compiler\project\math-chat\app\controllers\CalculatorService.scala. Using presentation compiler with project's scala-library version: 3.3.6
2025.12.07 11:30:08 INFO  no build target found for C:\Users\chery\Documents\compiler\project\math-chat\app\controllers\CalculatorService.scala. Using presentation compiler with project's scala-library version: 3.3.6
2025.12.07 11:30:08 INFO  no build target found for C:\Users\chery\Documents\compiler\project\math-chat\app\controllers\CalculatorService.scala. Using presentation compiler with project's scala-library version: 3.3.6
2025.12.07 11:30:08 INFO  no build target found for C:\Users\chery\Documents\compiler\project\math-chat\app\controllers\CalculatorService.scala. Using presentation compiler with project's scala-library version: 3.3.6
2025.12.07 11:30:08 INFO  no build target found for C:\Users\chery\Documents\compiler\project\math-chat\app\controllers\CalculatorService.scala. Using presentation compiler with project's scala-library version: 3.3.6
2025.12.07 11:30:09 INFO  no build target found for C:\Users\chery\Documents\compiler\project\math-chat\app\controllers\CalculatorService.scala. Using presentation compiler with project's scala-library version: 3.3.6
2025.12.07 11:30:09 INFO  no build target found for C:\Users\chery\Documents\compiler\project\math-chat\app\controllers\CalculatorService.scala. Using presentation compiler with project's scala-library version: 3.3.6
2025.12.07 11:30:09 INFO  no build target found for C:\Users\chery\Documents\compiler\project\math-chat\app\controllers\CalculatorService.scala. Using presentation compiler with project's scala-library version: 3.3.6
2025.12.07 11:30:09 INFO  no build target found for C:\Users\chery\Documents\compiler\project\math-chat\app\controllers\CalculatorService.scala. Using presentation compiler with project's scala-library version: 3.3.6
2025.12.07 11:30:09 INFO  no build target found for C:\Users\chery\Documents\compiler\project\math-chat\app\controllers\CalculatorService.scala. Using presentation compiler with project's scala-library version: 3.3.6
2025.12.07 11:30:09 INFO  no build target found for C:\Users\chery\Documents\compiler\project\math-chat\app\controllers\CalculatorService.scala. Using presentation compiler with project's scala-library version: 3.3.6
2025.12.07 11:30:09 INFO  no build target found for C:\Users\chery\Documents\compiler\project\math-chat\app\controllers\CalculatorService.scala. Using presentation compiler with project's scala-library version: 3.3.6
2025.12.07 11:30:09 INFO  no build target found for C:\Users\chery\Documents\compiler\project\math-chat\app\controllers\CalculatorService.scala. Using presentation compiler with project's scala-library version: 3.3.6
2025.12.07 11:30:09 INFO  no build target found for C:\Users\chery\Documents\compiler\project\math-chat\app\controllers\CalculatorService.scala. Using presentation compiler with project's scala-library version: 3.3.6
2025.12.07 11:30:09 INFO  no build target found for C:\Users\chery\Documents\compiler\project\math-chat\app\controllers\CalculatorService.scala. Using presentation compiler with project's scala-library version: 3.3.6
2025.12.07 11:30:09 INFO  no build target found for C:\Users\chery\Documents\compiler\project\math-chat\app\controllers\CalculatorService.scala. Using presentation compiler with project's scala-library version: 3.3.6
2025.12.07 11:30:10 INFO  no build target found for C:\Users\chery\Documents\compiler\project\math-chat\app\controllers\CalculatorService.scala. Using presentation compiler with project's scala-library version: 3.3.6
2025.12.07 11:30:10 INFO  no build target found for C:\Users\chery\Documents\compiler\project\math-chat\app\controllers\CalculatorService.scala. Using presentation compiler with project's scala-library version: 3.3.6
2025.12.07 11:30:10 INFO  no build target found for C:\Users\chery\Documents\compiler\project\math-chat\app\controllers\CalculatorService.scala. Using presentation compiler with project's scala-library version: 3.3.6
2025.12.07 11:30:10 INFO  no build target found for C:\Users\chery\Documents\compiler\project\math-chat\app\controllers\CalculatorService.scala. Using presentation compiler with project's scala-library version: 3.3.6
2025.12.07 11:30:10 INFO  no build target found for C:\Users\chery\Documents\compiler\project\math-chat\app\controllers\CalculatorService.scala. Using presentation compiler with project's scala-library version: 3.3.6
2025.12.07 11:30:10 INFO  no build target found for C:\Users\chery\Documents\compiler\project\math-chat\app\controllers\CalculatorService.scala. Using presentation compiler with project's scala-library version: 3.3.6
2025.12.07 11:30:10 INFO  no build target found for C:\Users\chery\Documents\compiler\project\math-chat\app\controllers\CalculatorService.scala. Using presentation compiler with project's scala-library version: 3.3.6
2025.12.07 11:30:10 INFO  no build target found for C:\Users\chery\Documents\compiler\project\math-chat\app\controllers\CalculatorService.scala. Using presentation compiler with project's scala-library version: 3.3.6
2025.12.07 11:30:10 INFO  no build target found for C:\Users\chery\Documents\compiler\project\math-chat\app\controllers\CalculatorService.scala. Using presentation compiler with project's scala-library version: 3.3.6
2025.12.07 11:30:10 INFO  no build target found for C:\Users\chery\Documents\compiler\project\math-chat\app\controllers\CalculatorService.scala. Using presentation compiler with project's scala-library version: 3.3.6
2025.12.07 11:30:11 INFO  no build target found for C:\Users\chery\Documents\compiler\project\math-chat\app\controllers\CalculatorService.scala. Using presentation compiler with project's scala-library version: 3.3.6
2025.12.07 11:30:12 WARN  no build target for: C:\Users\chery\Documents\compiler\project\math-chat\app\controllers\CalculatorService.scala
2025.12.07 11:30:12 INFO  no build target found for C:\Users\chery\Documents\compiler\project\math-chat\app\controllers\CalculatorService.scala. Using presentation compiler with project's scala-library version: 3.3.6
2025.12.07 11:30:14 INFO  no build target found for C:\Users\chery\Documents\compiler\project\math-chat\app\controllers\CalculatorService.scala. Using presentation compiler with project's scala-library version: 3.3.6
2025.12.07 11:30:14 INFO  no build target found for C:\Users\chery\Documents\compiler\project\math-chat\app\controllers\CalculatorService.scala. Using presentation compiler with project's scala-library version: 3.3.6
2025.12.07 11:30:14 INFO  no build target found for C:\Users\chery\Documents\compiler\project\math-chat\app\controllers\CalculatorService.scala. Using presentation compiler with project's scala-library version: 3.3.6
2025.12.07 11:30:14 INFO  no build target found for C:\Users\chery\Documents\compiler\project\math-chat\app\controllers\CalculatorService.scala. Using presentation compiler with project's scala-library version: 3.3.6
2025.12.07 11:30:15 INFO  no build target found for C:\Users\chery\Documents\compiler\project\math-chat\app\controllers\CalculatorService.scala. Using presentation compiler with project's scala-library version: 3.3.6
2025.12.07 11:30:15 INFO  no build target found for C:\Users\chery\Documents\compiler\project\math-chat\app\controllers\CalculatorService.scala. Using presentation compiler with project's scala-library version: 3.3.6
2025.12.07 11:30:15 INFO  no build target found for C:\Users\chery\Documents\compiler\project\math-chat\app\controllers\CalculatorService.scala. Using presentation compiler with project's scala-library version: 3.3.6
2025.12.07 11:30:15 INFO  no build target found for C:\Users\chery\Documents\compiler\project\math-chat\app\controllers\CalculatorService.scala. Using presentation compiler with project's scala-library version: 3.3.6
2025.12.07 11:30:15 INFO  no build target found for C:\Users\chery\Documents\compiler\project\math-chat\app\controllers\CalculatorService.scala. Using presentation compiler with project's scala-library version: 3.3.6
2025.12.07 11:30:15 INFO  no build target found for C:\Users\chery\Documents\compiler\project\math-chat\app\controllers\CalculatorService.scala. Using presentation compiler with project's scala-library version: 3.3.6
2025.12.07 11:30:15 INFO  no build target found for C:\Users\chery\Documents\compiler\project\math-chat\app\controllers\CalculatorService.scala. Using presentation compiler with project's scala-library version: 3.3.6
2025.12.07 11:30:15 INFO  no build target found for C:\Users\chery\Documents\compiler\project\math-chat\app\controllers\CalculatorService.scala. Using presentation compiler with project's scala-library version: 3.3.6
2025.12.07 11:30:15 INFO  no build target found for C:\Users\chery\Documents\compiler\project\math-chat\app\controllers\CalculatorService.scala. Using presentation compiler with project's scala-library version: 3.3.6
2025.12.07 11:30:16 INFO  no build target found for C:\Users\chery\Documents\compiler\project\math-chat\app\controllers\CalculatorService.scala. Using presentation compiler with project's scala-library version: 3.3.6
2025.12.07 11:30:16 WARN  no build target for: C:\Users\chery\Documents\compiler\project\math-chat\app\controllers\CalculatorService.scala
2025.12.07 11:30:16 INFO  no build target found for C:\Users\chery\Documents\compiler\project\math-chat\app\controllers\CalculatorService.scala. Using presentation compiler with project's scala-library version: 3.3.6
2025.12.07 11:30:17 INFO  no build target found for C:\Users\chery\Documents\compiler\project\math-chat\app\controllers\CalculatorService.scala. Using presentation compiler with project's scala-library version: 3.3.6
2025.12.07 11:31:03 WARN  no build target for: C:\Users\chery\Documents\compiler\project\math-chat\app\controllers\CalculatorController.scala
2025.12.07 11:31:06 INFO  no build target found for C:\Users\chery\Documents\compiler\project\math-chat\app\controllers\CalculatorController.scala. Using presentation compiler with project's scala-library version: 3.3.6
2025.12.07 11:31:06 INFO  no build target found for C:\Users\chery\Documents\compiler\project\math-chat\app\controllers\CalculatorController.scala. Using presentation compiler with project's scala-library version: 3.3.6
2025.12.07 11:31:06 INFO  no build target found for C:\Users\chery\Documents\compiler\project\math-chat\app\controllers\CalculatorController.scala. Using presentation compiler with project's scala-library version: 3.3.6
2025.12.07 11:31:06 INFO  no build target found for C:\Users\chery\Documents\compiler\project\math-chat\app\controllers\CalculatorController.scala. Using presentation compiler with project's scala-library version: 3.3.6
2025.12.07 11:31:06 INFO  no build target found for C:\Users\chery\Documents\compiler\project\math-chat\app\controllers\CalculatorController.scala. Using presentation compiler with project's scala-library version: 3.3.6
2025.12.07 11:31:06 INFO  no build target found for C:\Users\chery\Documents\compiler\project\math-chat\app\controllers\CalculatorController.scala. Using presentation compiler with project's scala-library version: 3.3.6
2025.12.07 11:31:06 INFO  no build target found for C:\Users\chery\Documents\compiler\project\math-chat\app\controllers\CalculatorController.scala. Using presentation compiler with project's scala-library version: 3.3.6
2025.12.07 11:31:06 INFO  no build target found for C:\Users\chery\Documents\compiler\project\math-chat\app\controllers\CalculatorController.scala. Using presentation compiler with project's scala-library version: 3.3.6
2025.12.07 11:31:06 INFO  no build target found for C:\Users\chery\Documents\compiler\project\math-chat\app\controllers\CalculatorController.scala. Using presentation compiler with project's scala-library version: 3.3.6
2025.12.07 11:31:07 INFO  no build target found for C:\Users\chery\Documents\compiler\project\math-chat\app\controllers\CalculatorController.scala. Using presentation compiler with project's scala-library version: 3.3.6
2025.12.07 11:31:07 INFO  no build target found for C:\Users\chery\Documents\compiler\project\math-chat\app\controllers\CalculatorController.scala. Using presentation compiler with project's scala-library version: 3.3.6
2025.12.07 11:31:07 INFO  no build target found for C:\Users\chery\Documents\compiler\project\math-chat\app\controllers\CalculatorController.scala. Using presentation compiler with project's scala-library version: 3.3.6
2025.12.07 11:31:07 INFO  no build target found for C:\Users\chery\Documents\compiler\project\math-chat\app\controllers\CalculatorController.scala. Using presentation compiler with project's scala-library version: 3.3.6
2025.12.07 11:31:07 INFO  no build target found for C:\Users\chery\Documents\compiler\project\math-chat\app\controllers\CalculatorController.scala. Using presentation compiler with project's scala-library version: 3.3.6
2025.12.07 11:31:07 INFO  no build target found for C:\Users\chery\Documents\compiler\project\math-chat\app\controllers\CalculatorController.scala. Using presentation compiler with project's scala-library version: 3.3.6
2025.12.07 11:31:07 INFO  no build target found for C:\Users\chery\Documents\compiler\project\math-chat\app\controllers\CalculatorController.scala. Using presentation compiler with project's scala-library version: 3.3.6
2025.12.07 11:31:07 INFO  no build target found for C:\Users\chery\Documents\compiler\project\math-chat\app\controllers\CalculatorController.scala. Using presentation compiler with project's scala-library version: 3.3.6
2025.12.07 11:31:07 INFO  no build target found for C:\Users\chery\Documents\compiler\project\math-chat\app\controllers\CalculatorController.scala. Using presentation compiler with project's scala-library version: 3.3.6
2025.12.07 11:31:07 INFO  no build target found for C:\Users\chery\Documents\compiler\project\math-chat\app\controllers\CalculatorController.scala. Using presentation compiler with project's scala-library version: 3.3.6
2025.12.07 11:31:07 INFO  no build target found for C:\Users\chery\Documents\compiler\project\math-chat\app\controllers\CalculatorController.scala. Using presentation compiler with project's scala-library version: 3.3.6
2025.12.07 11:31:07 INFO  no build target found for C:\Users\chery\Documents\compiler\project\math-chat\app\controllers\CalculatorController.scala. Using presentation compiler with project's scala-library version: 3.3.6
2025.12.07 11:31:07 INFO  no build target found for C:\Users\chery\Documents\compiler\project\math-chat\app\controllers\CalculatorController.scala. Using presentation compiler with project's scala-library version: 3.3.6
2025.12.07 11:31:08 INFO  no build target found for C:\Users\chery\Documents\compiler\project\math-chat\app\controllers\CalculatorController.scala. Using presentation compiler with project's scala-library version: 3.3.6
2025.12.07 11:31:08 INFO  no build target found for C:\Users\chery\Documents\compiler\project\math-chat\app\controllers\CalculatorController.scala. Using presentation compiler with project's scala-library version: 3.3.6
2025.12.07 11:31:08 INFO  no build target found for C:\Users\chery\Documents\compiler\project\math-chat\app\controllers\CalculatorController.scala. Using presentation compiler with project's scala-library version: 3.3.6
2025.12.07 11:31:08 INFO  no build target found for C:\Users\chery\Documents\compiler\project\math-chat\app\controllers\CalculatorController.scala. Using presentation compiler with project's scala-library version: 3.3.6
2025.12.07 11:31:08 INFO  no build target found for C:\Users\chery\Documents\compiler\project\math-chat\app\controllers\CalculatorController.scala. Using presentation compiler with project's scala-library version: 3.3.6
2025.12.07 11:31:08 INFO  no build target found for C:\Users\chery\Documents\compiler\project\math-chat\app\controllers\CalculatorController.scala. Using presentation compiler with project's scala-library version: 3.3.6
2025.12.07 11:31:08 INFO  no build target found for C:\Users\chery\Documents\compiler\project\math-chat\app\controllers\CalculatorController.scala. Using presentation compiler with project's scala-library version: 3.3.6
2025.12.07 11:31:08 INFO  no build target found for C:\Users\chery\Documents\compiler\project\math-chat\app\controllers\CalculatorController.scala. Using presentation compiler with project's scala-library version: 3.3.6
2025.12.07 11:31:11 INFO  no build target found for C:\Users\chery\Documents\compiler\project\math-chat\app\controllers\CalculatorController.scala. Using presentation compiler with project's scala-library version: 3.3.6
2025.12.07 11:31:11 INFO  no build target found for C:\Users\chery\Documents\compiler\project\math-chat\app\controllers\CalculatorController.scala. Using presentation compiler with project's scala-library version: 3.3.6
2025.12.07 11:31:11 INFO  no build target found for C:\Users\chery\Documents\compiler\project\math-chat\app\controllers\CalculatorController.scala. Using presentation compiler with project's scala-library version: 3.3.6
2025.12.07 11:31:11 INFO  no build target found for C:\Users\chery\Documents\compiler\project\math-chat\app\controllers\CalculatorController.scala. Using presentation compiler with project's scala-library version: 3.3.6
2025.12.07 11:31:11 INFO  no build target found for C:\Users\chery\Documents\compiler\project\math-chat\app\controllers\CalculatorController.scala. Using presentation compiler with project's scala-library version: 3.3.6
2025.12.07 11:31:11 INFO  no build target found for C:\Users\chery\Documents\compiler\project\math-chat\app\controllers\CalculatorController.scala. Using presentation compiler with project's scala-library version: 3.3.6
2025.12.07 11:31:11 INFO  no build target found for C:\Users\chery\Documents\compiler\project\math-chat\app\controllers\CalculatorController.scala. Using presentation compiler with project's scala-library version: 3.3.6
2025.12.07 11:31:11 INFO  no build target found for C:\Users\chery\Documents\compiler\project\math-chat\app\controllers\CalculatorController.scala. Using presentation compiler with project's scala-library version: 3.3.6
2025.12.07 11:31:11 INFO  no build target found for C:\Users\chery\Documents\compiler\project\math-chat\app\controllers\CalculatorController.scala. Using presentation compiler with project's scala-library version: 3.3.6
2025.12.07 11:31:11 INFO  no build target found for C:\Users\chery\Documents\compiler\project\math-chat\app\controllers\CalculatorController.scala. Using presentation compiler with project's scala-library version: 3.3.6
2025.12.07 11:31:11 INFO  no build target found for C:\Users\chery\Documents\compiler\project\math-chat\app\controllers\CalculatorController.scala. Using presentation compiler with project's scala-library version: 3.3.6
2025.12.07 11:31:11 INFO  no build target found for C:\Users\chery\Documents\compiler\project\math-chat\app\controllers\CalculatorController.scala. Using presentation compiler with project's scala-library version: 3.3.6
2025.12.07 11:31:11 INFO  no build target found for C:\Users\chery\Documents\compiler\project\math-chat\app\controllers\CalculatorController.scala. Using presentation compiler with project's scala-library version: 3.3.6
2025.12.07 11:31:11 INFO  no build target found for C:\Users\chery\Documents\compiler\project\math-chat\app\controllers\CalculatorController.scala. Using presentation compiler with project's scala-library version: 3.3.6
2025.12.07 11:31:11 INFO  no build target found for C:\Users\chery\Documents\compiler\project\math-chat\app\controllers\CalculatorController.scala. Using presentation compiler with project's scala-library version: 3.3.6
2025.12.07 11:31:12 INFO  no build target found for C:\Users\chery\Documents\compiler\project\math-chat\app\controllers\CalculatorController.scala. Using presentation compiler with project's scala-library version: 3.3.6
2025.12.07 11:31:12 INFO  no build target found for C:\Users\chery\Documents\compiler\project\math-chat\app\controllers\CalculatorController.scala. Using presentation compiler with project's scala-library version: 3.3.6
2025.12.07 11:31:12 INFO  no build target found for C:\Users\chery\Documents\compiler\project\math-chat\app\controllers\CalculatorController.scala. Using presentation compiler with project's scala-library version: 3.3.6
2025.12.07 11:31:12 INFO  no build target found for C:\Users\chery\Documents\compiler\project\math-chat\app\controllers\CalculatorController.scala. Using presentation compiler with project's scala-library version: 3.3.6
